21-04-2019,22-04-2019,The Gregory,547,7.9/10,"1,664"
21-04-2019,22-04-2019,Stewart Hotel,353,7.8/10,"4,088"
21-04-2019,22-04-2019,Omni Berkshire Place,686,8.6/10,361
21-04-2019,22-04-2019,138 Bowery,516,6.6/10,14
21-04-2019,22-04-2019,The Westin New York Grand Central,751,8.0/10,"1,076"
21-04-2019,22-04-2019,Roger Smith Hotel,577,8.4/10,537
21-04-2019,22-04-2019,The Suites at central NYC,431,8.3/10,49
21-04-2019,22-04-2019,The Wall Street Inn,400,8.6/10,547
21-04-2019,22-04-2019,The Whitby Hotel,"1,995",9.5/10,292
21-04-2019,22-04-2019,Sonder — Wall Street,816,8.1/10,12
21-04-2019,22-04-2019,The Broome,895,9.1/10,262
21-04-2019,22-04-2019,The French Quarters,791,9.2/10,"1,630"
21-04-2019,22-04-2019,The High Line Hotel,679,8.4/10,222
21-04-2019,22-04-2019,West 57th Street by Hilton Club,"1,589",8.6/10,12
21-04-2019,22-04-2019,Broadway Plaza Hotel,536,8.5/10,649
21-04-2019,22-04-2019,Hilton Club New York,"1,402",8.6/10,22
21-04-2019,22-04-2019,Maison le Grange,593,9.0/10,77
21-04-2019,22-04-2019,W New York - Union Square,"1,254",8.4/10,173
21-04-2019,22-04-2019,Times Square EDITION,"1,111",9.7/10,6
21-04-2019,22-04-2019,American Dream,536,8.5/10,19
21-04-2019,22-04-2019,AKA Wall Street,881,9.3/10,780
21-04-2019,22-04-2019,Colonial House Inn,529,8.3/10,431
21-04-2019,22-04-2019,AFFORDABLE LUXURY...Exclusive Living @ Its Best!,525,7.7/10,15
21-04-2019,22-04-2019,Incentra Village Hotel,574,8.0/10,152
21-04-2019,22-04-2019,Canal Loft Hostel & Hotel,464,7.7/10,716
21-04-2019,22-04-2019,Royal Park Hotel & Hostel,333,6.8/10,"1,485"
21-04-2019,22-04-2019,Blue Moon Boutique Hostel & Hotel,895,7.7/10,"1,588"
21-04-2019,22-04-2019,Sonder — The Nash,787,8.9/10,10
22-04-2019,23-04-2019,Hotel Pennsylvania,395,5.6/10,"40,665"
22-04-2019,23-04-2019,Trump International New York,"1,512",8.9/10,887
22-04-2019,23-04-2019,"The Langham, New York, Fifth Avenue","1,923",9.2/10,"1,103"
22-04-2019,23-04-2019,The Peninsula New York,"2,678",8.8/10,292
22-04-2019,23-04-2019,Baccarat Hotel and Residences New York,"3,576",9.3/10,279
22-04-2019,23-04-2019,1 Hotel Central Park,"1,829",8.9/10,"1,276"
22-04-2019,23-04-2019,SIXTY SoHo,"1,096",8.7/10,899
22-04-2019,23-04-2019,The Mark New York,"2,606",9.0/10,264
22-04-2019,23-04-2019,Mandarin Oriental New York,"3,576",8.7/10,201
22-04-2019,23-04-2019,Loews Regency New York Hotel,"1,793",8.8/10,474
22-04-2019,23-04-2019,LUMA Hotel - Times Square,737,9.2/10,"3,214"
22-04-2019,23-04-2019,AKA Wall Street,881,9.3/10,780
22-04-2019,23-04-2019,Hotel Beacon,"1,362",8.9/10,"2,659"
22-04-2019,23-04-2019,Lombardy Hotel,"1,614",8.6/10,"1,037"
22-04-2019,23-04-2019,The Whitby Hotel,"2,138",9.5/10,292
22-04-2019,23-04-2019,Hyatt Centric Times Square New York,859,8.7/10,"4,266"
22-04-2019,23-04-2019,Sofitel New York,"1,003",8.6/10,"1,241"
22-04-2019,23-04-2019,The Plaza,"2,857",8.5/10,519
22-04-2019,23-04-2019,The Knickerbocker,"1,132",8.8/10,"1,692"
22-04-2019,23-04-2019,Gansevoort Meatpacking,825,8.3/10,"1,674"
22-04-2019,23-04-2019,The Roxy Hotel Tribeca,751,8.9/10,"1,226"
22-04-2019,23-04-2019,The Mercer,"2,138",9.0/10,249
22-04-2019,23-04-2019,"The Pierre, A Taj Hotel, New York","2,138",8.9/10,406
22-04-2019,23-04-2019,MADE Hotel,988,9.0/10,"1,894"
22-04-2019,23-04-2019,Soho Grand Hotel,745,8.5/10,"1,609"
22-04-2019,23-04-2019,Gramercy Park Hotel,"1,294",8.4/10,328
22-04-2019,23-04-2019,Four Seasons Hotel New York Downtown,"2,318",9.3/10,290
22-04-2019,23-04-2019,Warwick New York,629,8.3/10,"4,158"
22-04-2019,23-04-2019,Millennium Times Square New York,607,7.7/10,"3,602"
22-04-2019,23-04-2019,Crosby Street Hotel,"2,498",9.4/10,203
22-04-2019,23-04-2019,Walker Hotel Greenwich Village,"1,096",8.4/10,796
22-04-2019,23-04-2019,The Surrey,"2,138",8.5/10,210
22-04-2019,23-04-2019,Best Western Plus Hospitality House Suites,855,8.6/10,666
22-04-2019,23-04-2019,The Gallivant Times Square,483,7.3/10,"5,754"
22-04-2019,23-04-2019,The James New York - SoHo,748,8.1/10,382
22-04-2019,23-04-2019,The Quin Central Park by Hilton Club,"1,218",8.8/10,"1,518"
22-04-2019,23-04-2019,Bryant Park Hotel,"1,096",9.1/10,934
22-04-2019,23-04-2019,The Bowery Hotel,"1,204",9.1/10,604
22-04-2019,23-04-2019,Park Lane Hotel - A Central Park Hotel,575,7.6/10,"5,511"
22-04-2019,23-04-2019,Blakely New York Hotel,665,8.5/10,"2,519"
22-04-2019,23-04-2019,The Time New York,715,8.2/10,"1,957"
22-04-2019,23-04-2019,The Kitano Hotel New York,"1,128",8.7/10,826
22-04-2019,23-04-2019,Executive Hotel Le Soleil New York,571,8.5/10,"2,625"
22-04-2019,23-04-2019,Cassa Hotel Times Square,771,7.9/10,"3,798"
22-04-2019,23-04-2019,citizenM New York Times Square,"1,039",9.2/10,"5,207"
22-04-2019,23-04-2019,Dream Downtown,683,7.7/10,"1,509"
22-04-2019,23-04-2019,Hotel Hugo,877,8.1/10,"1,070"
22-04-2019,23-04-2019,Q&A Residential Hotel,859,9.1/10,385
22-04-2019,23-04-2019,Freehand New York,715,8.8/10,"1,120"
22-04-2019,23-04-2019,The Dominick Hotel,"1,168",8.6/10,"1,268"
22-04-2019,23-04-2019,Citadines Connect Fifth Avenue New York,611,8.4/10,"1,395"
22-04-2019,23-04-2019,Chambers Hotel,719,8.7/10,980
22-04-2019,23-04-2019,Nolitan Hotel SoHo - New York,"1,110",8.6/10,804
22-04-2019,23-04-2019,Hyatt Place New York/Midtown-South,715,8.6/10,"3,638"
22-04-2019,23-04-2019,"Park South, a Joie de Vivre Hotel",931,8.7/10,910
22-04-2019,23-04-2019,Casablanca Hotel by Library Hotel Collection,"1,000",9.4/10,511
22-04-2019,23-04-2019,11 Howard,902,8.3/10,682
22-04-2019,23-04-2019,Hotel 50 Bowery,601,9.1/10,"2,392"
22-04-2019,23-04-2019,The Greenwich Hotel,"2,336",9.5/10,128
22-04-2019,23-04-2019,Viceroy Central Park New York,931,7.8/10,971
22-04-2019,23-04-2019,New York Marriott Marquis,"1,182",8.2/10,"2,291"
22-04-2019,23-04-2019,The London NYC,"1,581",8.1/10,"1,127"
22-04-2019,23-04-2019,The Assemblage John Street,931,9.2/10,266
22-04-2019,23-04-2019,The NoMad Hotel,992,9.0/10,655
22-04-2019,23-04-2019,The Sherry Netherland,"3,914",9.3/10,185
22-04-2019,23-04-2019,Novotel New York Times Square,751,8.4/10,"3,049"
22-04-2019,23-04-2019,Best Western Premier Herald Square,683,8.6/10,"1,268"
22-04-2019,23-04-2019,Gardens Suites Hotel by Affinia,"1,330",8.5/10,420
22-04-2019,23-04-2019,The Iroquois New York,715,8.9/10,607
22-04-2019,23-04-2019,Mondrian Park Avenue,988,8.4/10,520
22-04-2019,23-04-2019,"The Standard, High Line New York",845,8.3/10,"3,026"
22-04-2019,23-04-2019,Room Mate Grace Boutique Hotel,881,8.7/10,"1,928"
22-04-2019,23-04-2019,The Ludlow Hotel,"1,366",9.1/10,"1,563"
22-04-2019,23-04-2019,Park Terrace Hotel on Bryant Park,"1,060",9.0/10,86
22-04-2019,23-04-2019,Royalton Park Avenue,"1,049",8.6/10,999
22-04-2019,23-04-2019,Michelangelo Hotel,934,8.8/10,664
22-04-2019,23-04-2019,"Club Quarters Hotel, Grand Central",715,8.8/10,"1,308"
22-04-2019,23-04-2019,AKA Tribeca,"1,075",8.6/10,398
22-04-2019,23-04-2019,"Club Quarters Hotel, Opposite Rockefeller Center",643,8.1/10,"2,028"
22-04-2019,23-04-2019,RIU Plaza New York Times Square,611,8.7/10,"5,334"
22-04-2019,23-04-2019,The Evelyn,859,8.9/10,277
22-04-2019,23-04-2019,The Marmara Manhattan,"1,348",8.5/10,245
22-04-2019,23-04-2019,Hotel on Rivington,765,8.5/10,764
22-04-2019,23-04-2019,Shoreham Hotel,"1,147",7.6/10,"1,467"
22-04-2019,23-04-2019,Sanctuary Hotel New York,644,8.4/10,"1,167"
22-04-2019,23-04-2019,Hotel Elysee by Library Hotel Collection,838,9.1/10,550
22-04-2019,23-04-2019,Park Central,367,7.9/10,"4,693"
22-04-2019,23-04-2019,Element Times Square West,536,7.9/10,"8,804"
22-04-2019,23-04-2019,The Jewel Facing Rockefeller Center,715,8.7/10,"1,221"
22-04-2019,23-04-2019,Hotel Boutique at Grand Central,679,8.7/10,"2,087"
22-04-2019,23-04-2019,The Pearl Hotel,644,8.9/10,"1,328"
22-04-2019,23-04-2019,HGU New York,859,8.6/10,"1,627"
22-04-2019,23-04-2019,City Club Hotel,464,8.3/10,"1,125"
22-04-2019,23-04-2019,Stewart Hotel,417,7.8/10,"4,079"
22-04-2019,23-04-2019,Broadway Suite New York,528,7.6/10,374
22-04-2019,23-04-2019,Andaz 5th Avenue-a concept by Hyatt,"1,349",8.7/10,542
22-04-2019,23-04-2019,Millennium Premier New York Times Square,737,8.2/10,726
22-04-2019,23-04-2019,Sixty LES,"1,168",8.2/10,976
22-04-2019,23-04-2019,Refinery Hotel - New York,"1,147",8.8/10,509
22-04-2019,23-04-2019,Hyatt Union Square New York,931,8.7/10,505
22-04-2019,23-04-2019,Hotel 32 32,550,8.1/10,"1,026"
22-04-2019,23-04-2019,InterContinental New York Barclay Hotel,931,8.7/10,"2,273"
22-04-2019,23-04-2019,The Standard - East Village,773,8.8/10,811
22-04-2019,23-04-2019,Hyatt Herald Square New York,895,8.3/10,"1,668"
22-04-2019,23-04-2019,Hotel St. James,543,8.1/10,852
22-04-2019,23-04-2019,citizenM New York Bowery,658,9.3/10,842
22-04-2019,23-04-2019,Omni Berkshire Place,931,8.6/10,363
22-04-2019,23-04-2019,Ace Hotel New York,515,8.4/10,"1,558"
22-04-2019,23-04-2019,Holiday Inn Express - Times Square South,607,8.3/10,"2,399"
22-04-2019,23-04-2019,San Carlos Hotel New York,863,9.0/10,772
22-04-2019,23-04-2019,Kimpton Hotel Eventi,791,8.7/10,695
22-04-2019,23-04-2019,New York Hilton Midtown,719,7.9/10,"3,818"
22-04-2019,23-04-2019,Homewood Suites Midtown Manhattan Times Square South,500,8.9/10,"2,003"
22-04-2019,23-04-2019,Grand Hyatt New York,715,7.7/10,"4,773"
22-04-2019,23-04-2019,"The Beekman, a Thompson Hotel","1,254",9.2/10,"2,491"
22-04-2019,23-04-2019,Staybridge Suites - Times Square - New York City,500,8.1/10,"3,160"
22-04-2019,23-04-2019,InterContinental New York Times Square,"1,042",8.0/10,"2,884"
22-04-2019,23-04-2019,Concorde Hotel New York,860,9.0/10,835
22-04-2019,23-04-2019,Dylan Hotel NYC,837,8.0/10,"1,319"
22-04-2019,23-04-2019,The Hotel at Times Square,643,7.9/10,"7,811"
22-04-2019,23-04-2019,Arthouse Hotel,827,8.3/10,"1,018"
22-04-2019,23-04-2019,Empire Hotel,486,7.6/10,"3,728"
22-04-2019,23-04-2019,Cambria Hotel New York - Times Square,715,8.7/10,"3,875"
22-04-2019,23-04-2019,Embassy Suites By Hilton New York Midtown Manhattan,643,8.3/10,534
22-04-2019,23-04-2019,"The Ritz-Carlton New York, Central Park","3,109",8.8/10,121
22-04-2019,23-04-2019,Parker New York,822,7.8/10,575
22-04-2019,23-04-2019,Crowne Plaza Times Square,643,8.2/10,"7,167"
22-04-2019,23-04-2019,Cambria Hotel New York - Chelsea,787,8.8/10,"1,422"
22-04-2019,23-04-2019,Best Western Bowery Hanbee Hotel,625,8.2/10,"1,055"
22-04-2019,23-04-2019,NoMo SoHo,594,8.2/10,"1,837"
22-04-2019,23-04-2019,W New York - Times Square,850,7.9/10,"1,743"
22-04-2019,23-04-2019,Washington Jefferson at Times Square,643,7.7/10,"1,661"
22-04-2019,23-04-2019,Hilton Garden Inn Central Park South,751,8.3/10,"3,727"
22-04-2019,23-04-2019,Times Square EDITION,"1,254",9.7/10,6
22-04-2019,23-04-2019,"Night Hotel Theater District, Times Square",859,8.0/10,573
22-04-2019,23-04-2019,Hotel Indigo Lower East Side,643,8.6/10,"1,169"
22-04-2019,23-04-2019,Sheraton New York Times Square Hotel,931,7.6/10,"1,906"
22-04-2019,23-04-2019,Club Quarters Hotel Midtown - Times Square,607,8.3/10,"1,333"
22-04-2019,23-04-2019,The Redbury New York,823,8.1/10,"3,050"
22-04-2019,23-04-2019,"The New Yorker, A Wyndham Hotel",453,7.9/10,"8,225"
22-04-2019,23-04-2019,Hotel Lucerne,546,8.5/10,"2,138"
22-04-2019,23-04-2019,TRYP by Wyndham Times Square South,564,8.1/10,"2,734"
22-04-2019,23-04-2019,The Marlton Hotel,"1,132",8.6/10,"1,333"
22-04-2019,23-04-2019,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,643,8.4/10,"4,219"
22-04-2019,23-04-2019,Hotel Hayden New York,615,8.2/10,"1,206"
22-04-2019,23-04-2019,Carnegie Hotel,837,8.9/10,"1,515"
22-04-2019,23-04-2019,Heritage Hotel New York City,636,7.2/10,"3,077"
22-04-2019,23-04-2019,Club Quarters Hotel World Trade Center,547,8.6/10,"1,295"
22-04-2019,23-04-2019,Artezen Hotel,571,9.5/10,18
22-04-2019,23-04-2019,Hilton Garden Inn New York/Tribeca,779,8.3/10,663
22-04-2019,23-04-2019,"The Lexington Hotel, Autograph Collection",827,8.1/10,"2,245"
22-04-2019,23-04-2019,Studios Midtown Manhattan,392,8.6/10,374
22-04-2019,23-04-2019,Hampton Inn Manhattan Chelsea,607,8.6/10,827
22-04-2019,23-04-2019,Leon Hotel,403,8.3/10,"1,494"
22-04-2019,23-04-2019,East Village Hotel,931,8.1/10,866
22-04-2019,23-04-2019,Sheraton Tribeca New York Hotel,787,8.1/10,"2,517"
22-04-2019,23-04-2019,The Kimpton Muse Hotel,679,8.8/10,712
22-04-2019,23-04-2019,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,823,8.5/10,540
22-04-2019,23-04-2019,The Roger,838,8.3/10,"1,096"
22-04-2019,23-04-2019,TownePlace Suites by Marriott New York Manhattan/Times Square,715,8.8/10,89
22-04-2019,23-04-2019,The Mercer,"1,711",9.0/10,249
22-04-2019,23-04-2019,The Mansfield Hotel,553,7.6/10,780
22-04-2019,23-04-2019,Four Points by Sheraton Manhattan Midtown West,931,8.4/10,"1,193"
22-04-2019,23-04-2019,The Frederick Hotel,643,8.4/10,"1,521"
22-04-2019,23-04-2019,Courtyard New York Manhattan/Midtown East,895,8.3/10,662
22-04-2019,23-04-2019,Holiday Inn New York City - Times Square,428,8.3/10,843
22-04-2019,23-04-2019,Hampton Inn Times Square Central,571,8.9/10,"2,242"
22-04-2019,23-04-2019,Courtyard New York Manhattan/Times Square,859,8.4/10,"1,278"
22-04-2019,23-04-2019,Iberostar 70 Park Avenue,"1,147",8.3/10,"1,660"
22-04-2019,23-04-2019,Moderne Hotel,515,8.4/10,977
22-04-2019,23-04-2019,Hilton New York Fashion District,715,8.2/10,"1,318"
22-04-2019,23-04-2019,"Hotel Henri New York, A Wyndham Hotel",579,7.9/10,510
22-04-2019,23-04-2019,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,643,8.3/10,984
22-04-2019,23-04-2019,Pod Times Square,464,8.6/10,"10,820"
22-04-2019,23-04-2019,Courtyard by Marriott New York Manhattan/Herald Square,859,8.6/10,692
22-04-2019,23-04-2019,EVEN Hotel New York Times Square South,679,9.0/10,987
22-04-2019,23-04-2019,Crowne Plaza HY36 Midtown Manhattan,881,8.7/10,677
22-04-2019,23-04-2019,Mr C Seaport,"1,186",8.8/10,91
22-04-2019,23-04-2019,Harlem YMCA,288,6.9/10,992
22-04-2019,23-04-2019,St Marks Hotel,490,7.1/10,995
22-04-2019,23-04-2019,Four Points by Sheraton Manhattan Chelsea,536,8.2/10,"1,402"
22-04-2019,23-04-2019,Bowery Grand Hotel,259,5.0/10,"2,177"
22-04-2019,23-04-2019,The Bowery House,356,6.5/10,"2,478"
22-04-2019,23-04-2019,Hampton Inn Manhattan/Downtown- Financial District,607,8.3/10,774
22-04-2019,23-04-2019,Travel Inn - Midtown Manhattan,374,7.8/10,"1,577"
22-04-2019,23-04-2019,Vanderbilt YMCA,521,7.3/10,"5,615"
22-04-2019,23-04-2019,West Side YMCA,377,7.3/10,"6,268"
22-04-2019,23-04-2019,Comfort Inn Times Square West,500,8.1/10,632
22-04-2019,23-04-2019,Chelsea Inn,364,7.8/10,"1,122"
22-04-2019,23-04-2019,Suite East Side - free street parking & wifi,503,9.6/10,10
22-04-2019,23-04-2019,The Ridge Hotel,617,8.1/10,"1,310"
22-04-2019,23-04-2019,Broadway Hotel & Hostel,510,7.0/10,"3,304"
22-04-2019,23-04-2019,Hudson River Hotel,446,7.1/10,"1,488"
22-04-2019,23-04-2019,Americana Inn,428,7.5/10,"1,122"
22-04-2019,23-04-2019,U.S. Pacific Hotel,265,6.4/10,"1,836"
22-04-2019,23-04-2019,Pod 51,557,7.9/10,"7,579"
22-04-2019,23-04-2019,Midtown West Hotel,526,6.9/10,"1,644"
22-04-2019,23-04-2019,Belnord Hotel,359,8.0/10,"3,851"
22-04-2019,23-04-2019,Park West Hotel,350,6.7/10,"1,172"
22-04-2019,23-04-2019,Jazz on the Park Youth Hostel,458,6.6/10,"1,984"
22-04-2019,23-04-2019,Midtown Convention Center Hotel NYC,604,6.5/10,"2,771"
22-04-2019,23-04-2019,The Jane,485,8.1/10,"3,283"
22-04-2019,23-04-2019,Row NYC at Times Square,428,7.2/10,"11,317"
22-04-2019,23-04-2019,Riverside Tower Hotel,464,7.2/10,"2,320"
22-04-2019,23-04-2019,Colonial House Inn,604,8.3/10,432
22-04-2019,23-04-2019,Edge Hotel Washington Heights,643,8.6/10,341
22-04-2019,23-04-2019,Hotel Mela Times Square,571,7.9/10,"1,241"
22-04-2019,23-04-2019,The Skyline Hotel New York,823,8.0/10,"1,246"
22-04-2019,23-04-2019,Mayfair New York Times Square,543,7.4/10,666
22-04-2019,23-04-2019,SoHo Garden Hotel,751,7.8/10,"1,858"
22-04-2019,23-04-2019,Hotel Marrakech on Broadway,341,6.8/10,"2,975"
22-04-2019,23-04-2019,Royal Park Hotel & Hostel,302,6.8/10,"1,487"
22-04-2019,23-04-2019,The Manhattan at Times Square,428,6.8/10,"6,372"
22-04-2019,23-04-2019,YOTEL New York Times Square,456,8.2/10,"4,375"
22-04-2019,23-04-2019,The GEM Hotel - Chelsea,751,7.7/10,"1,734"
22-04-2019,23-04-2019,Manhattan Broadway Hotel,392,6.6/10,"1,143"
22-04-2019,23-04-2019,Hotel Wolcott,719,8.0/10,"1,369"
22-04-2019,23-04-2019,Econo Lodge Times Square,536,7.3/10,669
22-04-2019,23-04-2019,Hotel 31,536,8.1/10,"2,461"
22-04-2019,23-04-2019,Tier31 by ABRIKIM,395,7.9/10,88
22-04-2019,23-04-2019,Manhattan Studio Apartments,523,7.6/10,174
22-04-2019,23-04-2019,Hotel Stanford NYC,425,8.0/10,"3,518"
22-04-2019,23-04-2019,Canal Loft Hostel & Hotel,392,7.7/10,718
22-04-2019,23-04-2019,Hotel Newton,359,7.9/10,"1,509"
22-04-2019,23-04-2019,Royalton New York,644,8.3/10,840
22-04-2019,23-04-2019,Washington Square Hotel,980,8.7/10,"1,494"
22-04-2019,23-04-2019,Windsor Hotel,431,6.2/10,897
22-04-2019,23-04-2019,The Park Ave North,230,7.8/10,515
22-04-2019,23-04-2019,"Nyma, The New York Manhattan Hotel",464,7.5/10,"2,509"
22-04-2019,23-04-2019,Lex Hotel NYC,715,8.7/10,283
22-04-2019,23-04-2019,The Wagner Hotel,989,8.9/10,572
22-04-2019,23-04-2019,American Dream,449,8.5/10,19
22-04-2019,23-04-2019,Millennium Hilton New York Downtown,895,8.3/10,"2,590"
22-04-2019,23-04-2019,The French Quarters,791,9.2/10,"1,631"
22-04-2019,23-04-2019,Serviced Concierge Elevator 1 BDR,"1,039",7.8/10,24
22-04-2019,23-04-2019,Duane Street Hotel Tribeca,547,8.6/10,320
22-04-2019,23-04-2019,Blue Moon Boutique Hostel & Hotel,895,7.7/10,"1,589"
22-04-2019,23-04-2019,Paramount Hotel Times Square,417,6.8/10,"4,647"
22-04-2019,23-04-2019,The Harlem Cascades,485,8.2/10,43
22-04-2019,23-04-2019,Madison LES Hotel,474,7.8/10,251
22-04-2019,23-04-2019,Chelsea Savoy,845,7.8/10,259
22-04-2019,23-04-2019,Chelsea Pines Inn,859,8.3/10,"1,014"
22-04-2019,23-04-2019,"The Renwick Hotel New York City, Curio Collection by Hilton","1,129",8.6/10,523
22-04-2019,23-04-2019,Roger Smith Hotel,850,8.4/10,537
22-04-2019,23-04-2019,Hotel 91,651,7.5/10,"1,577"
22-04-2019,23-04-2019,The Westin New York Grand Central,"1,182",8.0/10,"1,076"
22-04-2019,23-04-2019,The Maxwell New York City,715,7.9/10,"1,195"
22-04-2019,23-04-2019,Hotel Metro,841,8.4/10,775
22-04-2019,23-04-2019,Harlem Chateau,485,8.1/10,8
22-04-2019,23-04-2019,Merrion Row Hotel and Public House,755,9.3/10,114
22-04-2019,23-04-2019,W New York - Downtown,845,8.0/10,388
22-04-2019,23-04-2019,The Grand NYC Apartments,167,6.0/10,231
22-04-2019,23-04-2019,Holiday Inn Express - Wall Street,500,8.1/10,711
22-04-2019,23-04-2019,The Knickerbocker,"1,006",8.8/10,"1,692"
22-04-2019,23-04-2019,Hotel Americano,"1,060",8.0/10,241
22-04-2019,23-04-2019,Off SoHo Suites Hotel,"1,075",7.9/10,493
22-04-2019,23-04-2019,NobleDEN Hotel,593,9.1/10,946
22-04-2019,23-04-2019,Fitzpatrick Grand Central,568,9.0/10,604
22-04-2019,23-04-2019,The James New York - NoMad,988,8.6/10,566
22-04-2019,23-04-2019,Sister City New York,716,8.9/10,14
22-04-2019,23-04-2019,Dream Midtown,596,8.1/10,"1,920"
22-04-2019,23-04-2019,Shelburne Hotel & Suites by Affinia,486,8.1/10,608
22-04-2019,23-04-2019,Hello Broadway,571,6.5/10,99
22-04-2019,23-04-2019,Holiday Inn Wall Street,607,8.1/10,494
22-04-2019,23-04-2019,The Gregory,759,7.9/10,"1,666"
22-04-2019,23-04-2019,Avalon Hotel,768,8.4/10,"1,293"
22-04-2019,23-04-2019,The Franklin Hotel,948,7.0/10,775
22-04-2019,23-04-2019,138 Bowery,547,6.6/10,14
22-04-2019,23-04-2019,The International Cozy Inn,665,7.3/10,82
22-04-2019,23-04-2019,The Wall Street Inn,515,8.6/10,547
22-04-2019,23-04-2019,Fitzpatrick Manhattan,927,8.8/10,473
22-04-2019,23-04-2019,Wyndham Midtown 45,"1,326",8.0/10,144
22-04-2019,23-04-2019,Renaissance New York Times Square Hotel,"1,254",8.4/10,335
23-04-2019,24-04-2019,The Manhattan at Times Square,712,6.8/10,"6,362"
23-04-2019,24-04-2019,Hotel Pennsylvania,503,5.6/10,"40,687"
23-04-2019,24-04-2019,"Club Quarters Hotel, Opposite Rockefeller Center","1,147",8.1/10,"2,030"
23-04-2019,24-04-2019,Westgate New York Grand Central,"1,079",7.6/10,"1,612"
23-04-2019,24-04-2019,Amsterdam Court Hotel,888,7.3/10,"2,145"
23-04-2019,24-04-2019,DoubleTree by Hilton NYC - Financial District,"1,254",7.8/10,"3,150"
23-04-2019,24-04-2019,"Martinique New York on Broadway, Curio Collection by Hilton","1,111",8.2/10,"7,931"
23-04-2019,24-04-2019,Night Hotel Times Square,"1,075",7.5/10,"2,379"
23-04-2019,24-04-2019,Broadway at Times Square Hotel,967,8.4/10,"3,078"
23-04-2019,24-04-2019,DoubleTree by Hilton - Chelsea,"1,434",7.8/10,"1,270"
23-04-2019,24-04-2019,Hilton Garden Inn West 35th Street,960,8.6/10,"2,090"
23-04-2019,24-04-2019,Cambria Hotel New York - Times Square,"1,075",8.7/10,"3,874"
23-04-2019,24-04-2019,Heritage Hotel New York City,791,7.2/10,"3,080"
23-04-2019,24-04-2019,Crowne Plaza Times Square,737,8.2/10,"7,177"
23-04-2019,24-04-2019,Grand Hyatt New York,"1,290",7.7/10,"4,781"
23-04-2019,24-04-2019,The Watson Hotel,789,7.8/10,"12,282"
23-04-2019,24-04-2019,Radio City Apartments,902,8.6/10,"4,383"
23-04-2019,24-04-2019,Soho Grand Hotel,"1,434",8.5/10,"1,606"
23-04-2019,24-04-2019,DoubleTree by Hilton New York Times Square South,"1,260",7.4/10,"1,289"
23-04-2019,24-04-2019,Hilton Times Square,"1,003",8.4/10,"1,856"
23-04-2019,24-04-2019,Hyatt Place New York/Midtown-South,"1,434",8.6/10,"3,637"
23-04-2019,24-04-2019,Days Hotel by Wyndham on Broadway NYC,509,6.6/10,"5,054"
23-04-2019,24-04-2019,"Distrikt Hotel New York City, Tapestry Collection by Hilton","1,039",8.3/10,"1,442"
23-04-2019,24-04-2019,Holiday Inn Express New York City Chelsea,715,8.2/10,"2,323"
23-04-2019,24-04-2019,Hyatt Herald Square New York,"1,362",8.3/10,"1,666"
23-04-2019,24-04-2019,The Hotel @ Fifth Avenue,949,8.0/10,"6,977"
23-04-2019,24-04-2019,Millennium Times Square New York,967,7.7/10,"3,603"
23-04-2019,24-04-2019,The Jewel Facing Rockefeller Center,"1,111",8.7/10,"1,222"
23-04-2019,24-04-2019,The Hotel @ New York City,"1,093",7.7/10,"3,893"
23-04-2019,24-04-2019,Courtyard by Marriott Times Square West,"1,182",8.7/10,"2,022"
23-04-2019,24-04-2019,"Night Hotel Theater District, Times Square","1,182",8.0/10,574
23-04-2019,24-04-2019,Aloft Harlem,"1,200",8.4/10,783
23-04-2019,24-04-2019,"Club Quarters Hotel, Grand Central","1,218",8.8/10,"1,306"
23-04-2019,24-04-2019,Hampton Inn Madison Square Garden,"1,182",8.7/10,"1,209"
23-04-2019,24-04-2019,"The Standard, High Line New York","1,456",8.3/10,"3,033"
23-04-2019,24-04-2019,"Park South, a Joie de Vivre Hotel","1,326",8.7/10,911
23-04-2019,24-04-2019,Blakely New York Hotel,"1,024",8.5/10,"2,524"
23-04-2019,24-04-2019,Harlem Lofts,593,8.9/10,130
23-04-2019,24-04-2019,Wellington Hotel,618,7.8/10,"6,695"
23-04-2019,24-04-2019,Hotel Lucerne,926,8.5/10,"2,140"
23-04-2019,24-04-2019,"Hotel Shocard, New York",719,8.3/10,"1,710"
23-04-2019,24-04-2019,New York Hilton Midtown,"1,355",7.9/10,"3,812"
23-04-2019,24-04-2019,Ace Hotel New York,"2,117",8.4/10,"1,561"
23-04-2019,24-04-2019,The Hotel at Times Square,"1,039",7.9/10,"7,816"
23-04-2019,24-04-2019,Holiday Inn Express - Times Square,787,7.8/10,"2,198"
23-04-2019,24-04-2019,City Club Hotel,"1,111",8.3/10,"1,125"
23-04-2019,24-04-2019,Holiday Inn Express - Times Square South,"1,254",8.3/10,"2,400"
23-04-2019,24-04-2019,"Hudson New York, Central Park",737,7.1/10,"11,552"
23-04-2019,24-04-2019,Hotel Edison Times Square,860,7.6/10,"12,550"
23-04-2019,24-04-2019,The Marcel at Gramercy,967,8.3/10,"2,174"
23-04-2019,24-04-2019,Hotel Hugo,"1,416",8.1/10,"1,073"
23-04-2019,24-04-2019,Hotel 50 Bowery,"1,147",9.1/10,"2,398"
